project,severity,sheet,row,column,code,message
傳播4-1,warning,邏輯組,253,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,254,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,255,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,256,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,257,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,258,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,259,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,260,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,261,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,262,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,263,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,264,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,265,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,266,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,267,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,268,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,269,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,270,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,271,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,272,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,273,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,274,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,275,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,276,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,277,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,278,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,279,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,280,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,281,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,282,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,283,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,284,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,285,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,286,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,287,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,288,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,289,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,290,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,291,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,292,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,293,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,294,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,295,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,296,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,297,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,298,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,299,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,300,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,301,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,302,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,303,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,304,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,305,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,306,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,307,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,308,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,309,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,310,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,311,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,312,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,313,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,314,,blank_logic_rule,Logic row has no condition/action fields.
傳播4-1,warning,邏輯組,315,,blank_logic_rule,Logic row has no condition/action fields.
